,userid,product_category,productName,content,star_rating,review_ranking_score,time
28247,fore********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,음 큐브 닭갈비맛이 안오고 갈릭마요가 2개 더왔네요 반품은 귀찮아서 그냥 먹겠습니다 처음 시켜봤는데 꼼꼼히 보내 주셨으면 좋았을텐데 아쉽네요,4,-68.731415,2023-04-04T09:24:52.767+00:00
28248,minj********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,소스 맛있어요 중독,5,-68.73162,2023-04-26T04:11:26.952+00:00
28249,conf*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,먹기 쉽습니다 ㅎㅎ 다이어트 파이팅,5,-68.73163,2023-05-10T01:26:55.011+00:00
28250,refm***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,요즘 닭가슴살  짱맛ㅜㅜ,5,-68.73285,2023-04-27T08:52:30.759+00:00
28251,go****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,닭가슴살 볶음밥중에 젤 맛나요. 칼로리는 좀 있지만 선수처럼 몸만드는거 아니면 최고입니다.,5,-68.73287,2023-04-06T11:44:29.372+00:00
28252,hsji****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,포장상태 괜찮구요.맛도 있어서 좋아요~,4,-68.73315,2023-05-04T01:00:24.025+00:00
28253,jpst*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,식사 대용으로 항상 잘먹고 있어요 속도 안불편하고 딱 적당한거 같아요,5,-68.73367,2023-04-17T02:18:31.137+00:00
28254,jpst*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,식사 대용으로 항상 잘먹고 있어요 속도 안불편하고 딱 적당한거 같아요,5,-68.73368,2023-04-17T02:17:33.441+00:00
28255,okje*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,기왕이먄 닭가슴살 소시지 간식으로 먹어용,5,-68.733765,2023-04-23T16:29:03.675+00:00
28256,ksd4****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어요 또 주문할게여,5,-68.73377,2023-05-07T07:01:24.690+00:00
28257,kay7***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아임닭 항상 믿고 먹어요ㅎㅎ,5,-68.733955,2023-04-28T09:59:48.922+00:00
28258,kay7***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아임닭 항상 믿고 먹어요ㅎㅎ,5,-68.733955,2023-04-28T09:58:58.805+00:00
28259,kay7***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아임닭 항상 믿고 먹어요ㅎㅎ,5,-68.733955,2023-04-28T09:58:27.567+00:00
28260,kay7***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아임닭 항상 믿고 먹어요ㅎㅎ,5,-68.733955,2023-04-28T09:57:53.999+00:00
28261,kay7***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아임닭 항상 믿고 먹어요ㅎㅎ,5,-68.73396,2023-04-28T09:57:17.064+00:00
28262,kay7***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아임닭 항상 믿고 먹어요ㅎㅎ,5,-68.73396,2023-04-28T09:56:42.729+00:00
28263,kay7***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아임닭 항상 믿고 먹어요ㅎㅎ,5,-68.73397,2023-04-28T09:56:08.242+00:00
28264,kkih****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,볶음밥사면서 호기심에 사봤어요,5,-68.7341,2023-04-25T04:15:20.098+00:00
28265,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.734886,2023-04-13T11:03:16.516+00:00
28266,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.734886,2023-04-13T11:02:57.325+00:00
28267,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.734886,2023-04-13T11:02:37.812+00:00
28268,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.734886,2023-04-13T11:02:14.794+00:00
28269,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.734886,2023-04-13T11:01:54.190+00:00
28270,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.734886,2023-04-13T11:01:32.655+00:00
28271,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.73489,2023-04-13T11:01:06.737+00:00
28272,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.73489,2023-04-13T11:00:36.682+00:00
28273,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.7349,2023-04-13T11:00:13.028+00:00
28274,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.7349,2023-04-13T10:59:47.697+00:00
28275,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.7349,2023-04-13T10:59:22.322+00:00
28276,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.73491,2023-04-13T10:58:52.663+00:00
28277,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.73491,2023-04-13T10:58:30.382+00:00
28278,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.73492,2023-04-13T10:58:06.644+00:00
28279,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.73492,2023-04-13T10:57:41.850+00:00
28280,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.73492,2023-04-13T10:57:18.370+00:00
28281,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.734924,2023-04-13T10:56:54.782+00:00
28282,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.734924,2023-04-13T10:56:31.232+00:00
28283,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.734924,2023-04-13T10:56:08.313+00:00
28284,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.734924,2023-04-13T10:55:42.851+00:00
28285,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.734924,2023-04-13T10:55:21.290+00:00
28286,sjyk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜먹고 있어요. 날이 따뜻해져서 좀 녹아서 오긴했는데 좋아요!,5,-68.734924,2023-04-13T10:54:56.560+00:00
28287,minj********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어요 간편하게 먹기 좋아뇨,5,-68.7351,2023-04-18T03:20:13.994+00:00
28288,tnal****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,진짜 맛있어요 다음에 또 주문할 생각입니다!,5,-68.73525,2023-04-06T07:37:38.870+00:00
28289,sun9*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,에어프라이기 전용인지 모르고 시켰어요 ㅜ 저는 전자레인지밖에 없는데 아쉽네요,3,-68.73541,2023-04-11T15:47:41.809+00:00
28290,okje*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,이제는 기왕이면 닭가슴살 만두로 먹어용,5,-68.73542,2023-04-23T16:27:51.276+00:00
28291,aclo****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,세워서 데울 수 있어서 편해요! 기존에 먹던건 액체양념이 들어가서 살짝 뜯어서 돌리면 양념이 자꾸 흘러나와서 불편했거든요 ㅜ 만족!!,5,-68.73543,2023-04-09T12:23:44.048+00:00
28292,14re****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,자주 시키는데 이 제품은 꼭 시켜요 맛있어요,5,-68.7355,2023-05-12T09:03:59.068+00:00
28293,12zz*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서 재구매합니다~ 딸내미랑 같이 먹고있어요.. 이번에는 많이 녹아서 왔어요..,5,-68.73643,2023-04-12T12:16:57.079+00:00
28294,12zz*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서 재구매합니다~ 딸내미랑 같이 먹고있어요.. 이번에는 많이 녹아서 왔어요..,5,-68.73643,2023-04-12T12:16:32.578+00:00
28295,12zz*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서 재구매합니다~ 딸내미랑 같이 먹고있어요.. 이번에는 많이 녹아서 왔어요..,5,-68.73643,2023-04-12T12:16:12.159+00:00
28296,12zz*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서 재구매합니다~ 딸내미랑 같이 먹고있어요.. 이번에는 많이 녹아서 왔어요..,5,-68.736435,2023-04-12T12:15:48.258+00:00
28297,12zz*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서 재구매합니다~ 딸내미랑 같이 먹고있어요.. 이번에는 많이 녹아서 왔어요..,5,-68.736435,2023-04-12T12:15:19.146+00:00
28298,12zz*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서 재구매합니다~ 딸내미랑 같이 먹고있어요.. 이번에는 많이 녹아서 왔어요..,5,-68.73644,2023-04-12T12:14:55.235+00:00
28299,ljyk******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 시켜 먹는거라 맛있습니다,5,-68.73662,2023-05-13T05:25:55.365+00:00
28300,what*******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,좀 변한것 같은 느낌입니다,3,-68.73681,2023-04-26T09:41:52.066+00:00
28301,algm*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,여러가지맛을 골고루시켯는데 부드럽고맛잇고 너무 맛잇는다이어트를 하게될듯합니당,5,-68.73684,2023-04-17T00:05:49.606+00:00
28302,algm*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,여러가지맛을 골고루시켯는데 부드럽고맛잇고 너무 맛잇는다이어트를 하게될듯합니당,5,-68.73684,2023-04-17T00:04:53.135+00:00
28303,algm*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,여러가지맛을 골고루시켯는데 부드럽고맛잇고 너무 맛잇는다이어트를 하게될듯합니당,5,-68.73685,2023-04-17T00:04:06.313+00:00
28304,daey******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,시켜먹던거라 믿고 먹습니다 맛있어요,5,-68.737335,2023-04-21T05:11:13.208+00:00
28305,thdu*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있다 맛있다 맛있다 맛있다?,5,-68.7374,2023-06-10T05:00:10.762+00:00
28306,minj********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,안에 치즈가 많이 들었어요,5,-68.73756,2023-04-26T04:09:44.509+00:00
28307,vlcl****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어요 믿고 시켜먹습니당ㅋㅋㅋ,5,-68.737595,2023-05-10T00:43:22.196+00:00
28308,vlcl****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어요 믿고 시켜먹습니당ㅋㅋㅋ,5,-68.737595,2023-05-10T00:43:13.762+00:00
28309,vlcl****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어요 믿고 시켜먹습니당ㅋㅋㅋ,5,-68.737595,2023-05-10T00:43:04.418+00:00
28310,vlcl****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어요 믿고 시켜먹습니당ㅋㅋㅋ,5,-68.737595,2023-05-10T00:42:54.913+00:00
28311,vlcl****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어요 믿고 시켜먹습니당ㅋㅋㅋ,5,-68.737595,2023-05-10T00:42:46.109+00:00
28312,vlcl****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어요 믿고 시켜먹습니당ㅋㅋㅋ,5,-68.737595,2023-05-10T00:42:36.826+00:00
28313,vlcl****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어요 믿고 시켜먹습니당ㅋㅋㅋ,5,-68.737595,2023-05-10T00:42:28.049+00:00
28314,vlcl****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어요 믿고 시켜먹습니당ㅋㅋㅋ,5,-68.737595,2023-05-10T00:42:19.170+00:00
28315,vlcl****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어요 믿고 시켜먹습니당 ㅋㅋㅋ,5,-68.737595,2023-05-10T00:41:59.476+00:00
28316,refm***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다른맛 기대됩니다요,5,-68.73798,2023-04-27T08:56:21.106+00:00
28317,lxxs********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,혀 끝이 매콤하게 매워요. 저는 소세지가 더 맛있어요. 이건 어묵느낌이 강해요.,5,-68.73836,2023-04-06T22:34:06.206+00:00
28318,gmlg*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,몇년째 주문하고 있어요 배송도 빠르고 맛있어서 늘 주문합니다 또 다 먹기전에 주문할게요!,5,-68.738365,2023-04-10T12:39:33.474+00:00
28319,gmlg*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,몇년째 주문하고 있어요 배송도 빠르고 맛있어서 늘 주문합니다 또 다 먹기전에 주문할게요!,5,-68.738365,2023-04-10T12:39:01.719+00:00
28320,codm*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,간편하고 맛있어여~,5,-68.73844,2023-05-19T06:12:50.187+00:00
28321,ahj1***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,닭찌찌는 항상 여기죠진리임 넘 맛있음 다먹음 또 시킬겁니다  최고!!,5,-68.73868,2023-05-02T02:19:25.879+00:00
28322,kkih****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,재구매 의사 있어요,5,-68.73895,2023-04-25T04:14:39.368+00:00
28323,fmsp********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송빠르고 냉동 상태도 좋아요 먹어본 제품중 제스타일만 구매해서 먹고있어요~~,5,-68.73896,2023-04-06T01:06:35.631+00:00
28324,fmsp********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송빠르고 냉동 상태도 좋아요 먹어본 제품중 제스타일만 구매해서 먹고있어요~~,5,-68.73896,2023-04-06T01:05:59.197+00:00
28325,fmsp********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송빠르고 냉동 상태도 좋아요 먹어본 제품중 제스타일만 구매해서 먹고있어요~~,5,-68.73897,2023-04-06T01:05:22.939+00:00
28326,fmsp********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송빠르고 냉동 상태도 좋아요 먹어본 제품중 제스타일만 구매해서 먹고있어요~~,5,-68.738976,2023-04-06T01:04:33.456+00:00
28327,fmsp********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송빠르고 냉동 상태도 좋아요 먹어본 제품중 제스타일만 구매해서 먹고있어요~~,5,-68.738976,2023-04-06T01:03:45.989+00:00
28328,okje*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,저녁에 출출할 때 간식으로 먹기 좋이영,5,-68.7392,2023-04-23T16:27:14.446+00:00
28329,minj********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,카레맛도 잘나고 맛았어요,5,-68.73942,2023-04-26T04:10:43.650+00:00
28330,wjdg******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,너무 맛있어서 4번째시킴,5,-68.739914,2023-05-15T03:20:33.347+00:00
28331,wlsr******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다 맛있어요!! 다이어트 안해도 그냥 점심으로 먹어요!!,5,-68.74007,2023-04-16T03:26:28.773+00:00
28332,kj****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배가안차서 두개씩먹지만 일단 맛있어...,5,-68.74014,2023-05-12T01:20:58.523+00:00
28333,minj********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,촉촉하고 맛있어요 편해요,5,-68.740295,2023-04-26T04:08:05.003+00:00
28334,rema******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,훈제인데다가 매콤이라 질리지않고 더 오래 먹을수 있을꺼 같아 만족 합니다,5,-68.740295,2023-04-12T13:31:21.239+00:00
28335,kslz*******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,잘 쓰고 잇습니다 ~ 감사합니다 ^^,4,-68.740875,2023-05-14T13:49:06.497+00:00
28336,kslz*******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,잘 쓰고 잇습니다 ~ 감사합니다 ^^,4,-68.740875,2023-05-14T13:48:45.528+00:00
28337,mugi*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,먹어보고 맛있어서 재주문했네요,5,-68.741035,2023-05-12T04:49:39.006+00:00
28338,hyon*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,주기적으러 시켜먹고 있어요 맛있습니다,5,-68.74114,2023-04-14T00:39:44.972+00:00
28339,deje*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있게 먹고 운동 하려구요,5,-68.74115,2023-04-23T05:11:11.869+00:00
28340,hyon*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,주기적으러 시켜먹고 있어요 맛있습니다,5,-68.74115,2023-04-14T00:38:56.151+00:00
28341,hyon*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,주기적으러 시켜먹고 있어요 맛있습니다,5,-68.74116,2023-04-14T00:38:06.968+00:00
28342,hyon*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,주기적으러 시켜먹고 있어요 맛있습니다,5,-68.74116,2023-04-14T00:37:14.083+00:00
28343,hyon*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,주기적으러 시켜먹고 있어요 맛있습니다,5,-68.74116,2023-04-14T00:35:25.629+00:00
28344,hyon*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,주기적으러 시켜먹고 있어요 맛있습니다,5,-68.741165,2023-04-14T00:34:31.207+00:00
28345,hyon*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,주기적으러 시켜먹고 있어요 맛있습니다,5,-68.74118,2023-04-14T00:32:49.816+00:00
28346,hyon*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,주기적으러 시켜먹고 있어요 맛있습니다,5,-68.74118,2023-04-14T00:32:06.992+00:00
28347,hyon*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,주기적으러 시켜먹고 있어요 맛있습니다,5,-68.741196,2023-04-14T00:30:46.538+00:00
28348,hyon*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,주기적으러 시켜먹고 있어요 맛있습니다,5,-68.741196,2023-04-14T00:29:11.916+00:00
28349,hyon*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,주기적으러 시켜먹고 있어요 맛있습니다,5,-68.7412,2023-04-14T00:28:20.478+00:00
28350,hyon*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,주기적으러 시켜먹고 있어요 맛있습니다,5,-68.7412,2023-04-14T00:27:20.051+00:00
28351,hyon*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,주기적으러 시켜먹고 있어요 맛있습니다,5,-68.7412,2023-04-14T00:26:51.899+00:00
28352,hyon*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,주기적으러 시켜먹고 있어요 맛있습니다,5,-68.74121,2023-04-14T00:26:04.032+00:00
28353,hyon*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,주기적으러 시켜먹고 있어요 맛있습니다,5,-68.74121,2023-04-14T00:25:32.370+00:00
28354,hyon*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,주기적으러 시켜먹고 있어요 맛있습니다,5,-68.74122,2023-04-14T00:25:02.781+00:00
28355,hyon*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,주기적으러 시켜먹고 있어요 맛있습니다,5,-68.74122,2023-04-14T00:24:39.728+00:00
28356,hyon*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,주기적으러 시켜먹고 있어요 맛있습니다,5,-68.74123,2023-04-14T00:24:09.186+00:00
28357,won0******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,운동후 먹으면 든든해요. 맛도있어서 너무 좋아요,4,-68.74138,2023-05-03T12:34:50.835+00:00
28358,wldj****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,주기적으로 주문해서 먹고있습니다 맛있고 저렴해요~ 여러가지 맛이 있어서 질리지 않고 먹을수있어서 좋아요~,5,-68.74139,2023-04-25T15:31:09.485+00:00
28359,hshe***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송이 빠르고 좋네요,4,-68.741425,2023-05-17T07:52:52.198+00:00
28360,hshe***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송이 빠르고 좋네요,4,-68.741425,2023-05-17T07:52:40.000+00:00
28361,hshe***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송이 빠르고 좋네요,4,-68.741425,2023-05-17T07:52:28.591+00:00
28362,kj****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,왜ㅖ 맛있어서 다이어트고 나발이고 두개씩먹음,5,-68.74174,2023-05-12T01:21:22.842+00:00
28363,zz****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상맛있게 잘 먹고 있어요,5,-68.74236,2023-04-20T04:48:25.944+00:00
